account_id,touchpoint_dt,interaction_value
adv-198,2024-11-21,2.0
adv-198,2024-11-23,2.0
adv-198,2024-11-28,1.5
adv-198,2024-11-29,1.0
adv-198,2024-11-30,2.0
adv-198,2024-12-04,1.5
adv-198,2024-12-06,1.5
adv-198,2024-12-10,1.5
adv-198,2024-12-12,1.5
adv-198,2024-12-14,1.0
adv-198,2024-12-18,1.0
adv-198,2024-12-20,1.5
adv-198,2024-12-26,1.5
adv-198,2024-12-27,2.0
adv-198,2024-12-28,1.0
adv-198,2024-12-29,2.0
adv-198,2024-12-30,2.0
adv-198,2024-12-30,1.0
adv-198,2024-12-31,2.0
adv-198,2025-01-05,1.5
adv-198,2025-01-10,1.5
adv-198,2025-01-14,1.5
adv-198,2025-01-20,1.0
adv-198,2025-01-21,1.5
